::1 - - 17/Feb/2025:08:35:43 +0000 'GET / HTTP/1.1' 200 39 4.715 '-' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:53:18 +0000 'GET /img/item-2.jpg HTTP/1.1' 304 - 1.104 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:53:18 +0000 'GET /img/item-3.jpg HTTP/1.1' 304 - 0.641 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:53:18 +0000 'GET /img/item-4.jpg HTTP/1.1' 304 - 0.733 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:53:18 +0000 'GET /img/item-5.jpg HTTP/1.1' 304 - 0.590 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:53:18 +0000 'GET /img/item-6.jpg HTTP/1.1' 304 - 0.641 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:53:18 +0000 'GET /img/home.jpg HTTP/1.1' 304 - 0.399 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:53:18 +0000 'GET /fonts/ionicons9a08.woff2?v=4.5.7 HTTP/1.1' 304 - 0.293 'http://localhost:8025/css/ionicons.min.css' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET / HTTP/1.1' 200 52528 1.024 '-' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /css/bootstrap-custom.css HTTP/1.1' 304 - 0.853 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /css/ionicons.min.css HTTP/1.1' 304 - 0.953 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /css/simplebar.min.css HTTP/1.1' 304 - 1.134 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /css/tiny-slider.css HTTP/1.1' 304 - 1.022 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /css/lity.min.css HTTP/1.1' 304 - 1.048 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /css/main.css HTTP/1.1' 304 - 0.807 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /css/jquery.mb.YTPlayer.min.css HTTP/1.1' 304 - 0.869 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /css/colors/main-darkgreen.css HTTP/1.1' 304 - 0.948 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /css/custom.css HTTP/1.1' 304 - 0.305 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /img/info-img.jpg HTTP/1.1' 304 - 0.315 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /img/client-1.jpg HTTP/1.1' 304 - 0.325 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /js/jquery.min.js HTTP/1.1' 304 - 0.562 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /img/client-2.jpg HTTP/1.1' 304 - 0.332 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /img/client-3.jpg HTTP/1.1' 304 - 0.680 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /img/item-1.jpg HTTP/1.1' 304 - 0.764 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /js/bootstrap.bundle.min.js HTTP/1.1' 304 - 1.012 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /js/imagesloaded.pkgd.min.js HTTP/1.1' 304 - 1.102 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /js/isotope.pkgd.min.js HTTP/1.1' 304 - 1.974 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /js/animatedModal.js HTTP/1.1' 304 - 2.090 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /js/tiny-slider.js HTTP/1.1' 304 - 0.671 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /js/lity.min.js HTTP/1.1' 304 - 0.673 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /js/simplebar.min.js HTTP/1.1' 304 - 1.475 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /js/jquery.mb.YTPlayer.min.js HTTP/1.1' 304 - 1.180 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /js/main.js HTTP/1.1' 304 - 1.187 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /js/custom.js HTTP/1.1' 304 - 1.274 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /img/item-2.jpg HTTP/1.1' 304 - 0.608 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /img/item-3.jpg HTTP/1.1' 304 - 0.658 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /img/item-4.jpg HTTP/1.1' 304 - 1.129 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /img/item-5.jpg HTTP/1.1' 304 - 1.195 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /img/item-6.jpg HTTP/1.1' 304 - 1.292 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /img/home.jpg HTTP/1.1' 304 - 0.277 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:09:58:06 +0000 'GET /fonts/ionicons9a08.woff2?v=4.5.7 HTTP/1.1' 304 - 0.624 'http://localhost:8025/css/ionicons.min.css' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET / HTTP/1.1' 304 - 0.925 '-' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /css/bootstrap-custom.css HTTP/1.1' 304 - 0.731 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /css/ionicons.min.css HTTP/1.1' 304 - 1.796 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /css/tiny-slider.css HTTP/1.1' 304 - 2.790 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /css/lity.min.css HTTP/1.1' 304 - 3.229 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /css/simplebar.min.css HTTP/1.1' 304 - 3.356 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /css/jquery.mb.YTPlayer.min.css HTTP/1.1' 304 - 3.511 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /css/main.css HTTP/1.1' 304 - 3.626 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /css/colors/main-darkgreen.css HTTP/1.1' 304 - 3.695 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /css/custom.css HTTP/1.1' 304 - 2.505 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /js/jquery.min.js HTTP/1.1' 304 - 2.618 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /img/info-img.jpg HTTP/1.1' 304 - 2.749 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /img/client-1.jpg HTTP/1.1' 304 - 2.942 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /img/client-2.jpg HTTP/1.1' 304 - 3.086 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /img/client-3.jpg HTTP/1.1' 304 - 3.190 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /img/item-1.jpg HTTP/1.1' 304 - 2.341 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /js/bootstrap.bundle.min.js HTTP/1.1' 304 - 2.253 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /js/imagesloaded.pkgd.min.js HTTP/1.1' 304 - 1.660 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /js/isotope.pkgd.min.js HTTP/1.1' 304 - 1.666 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /js/animatedModal.js HTTP/1.1' 304 - 1.716 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /js/tiny-slider.js HTTP/1.1' 304 - 1.776 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /js/lity.min.js HTTP/1.1' 304 - 1.293 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /js/simplebar.min.js HTTP/1.1' 304 - 1.028 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /js/jquery.mb.YTPlayer.min.js HTTP/1.1' 304 - 1.128 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /js/main.js HTTP/1.1' 304 - 1.443 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /js/custom.js HTTP/1.1' 304 - 1.635 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /img/item-2.jpg HTTP/1.1' 304 - 1.492 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /img/item-3.jpg HTTP/1.1' 304 - 1.603 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /img/item-4.jpg HTTP/1.1' 304 - 2.006 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /img/item-5.jpg HTTP/1.1' 304 - 1.804 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /fonts/ionicons9a08.woff2?v=4.5.7 HTTP/1.1' 304 - 0.871 'http://localhost:8025/css/ionicons.min.css' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /img/item-6.jpg HTTP/1.1' 304 - 1.161 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:01:04 +0000 'GET /img/home.jpg HTTP/1.1' 304 - 1.306 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET / HTTP/1.1' 200 52557 1.844 '-' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /css/ionicons.min.css HTTP/1.1' 200 46612 3.716 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /css/tiny-slider.css HTTP/1.1' 200 2058 5.261 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /css/bootstrap-custom.css HTTP/1.1' 200 156196 3.445 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /css/lity.min.css HTTP/1.1' 200 3383 6.943 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /css/simplebar.min.css HTTP/1.1' 200 2706 13.874 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /css/jquery.mb.YTPlayer.min.css HTTP/1.1' 200 9178 15.517 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /css/main.css HTTP/1.1' 200 30382 12.645 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /css/colors/main-darkgreen.css HTTP/1.1' 200 5077 8.412 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /css/custom.css HTTP/1.1' 200 255 4.639 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /js/jquery.min.js HTTP/1.1' 200 88145 4.848 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /img/client-1.jpg HTTP/1.1' 200 7759 7.700 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /img/info-img.jpg HTTP/1.1' 200 182988 4.839 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /img/client-2.jpg HTTP/1.1' 200 7855 6.641 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /img/client-3.jpg HTTP/1.1' 200 8335 6.554 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /img/item-1.jpg HTTP/1.1' 200 32752 6.499 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /js/bootstrap.bundle.min.js HTTP/1.1' 200 78635 6.171 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /js/imagesloaded.pkgd.min.js HTTP/1.1' 200 5594 5.688 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /js/isotope.pkgd.min.js HTTP/1.1' 200 35445 5.728 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /js/animatedModal.js HTTP/1.1' 200 2247 5.096 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /js/tiny-slider.js HTTP/1.1' 200 31812 5.966 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /js/lity.min.js HTTP/1.1' 200 6630 4.984 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:10:13:29 +0000 'GET /js/simplebar.min.js HTTP/1.1' 200 46363 3.556 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
